Date,symbol,stocks,cmp,dRSI,wRSI,mRSI,sector,ema20,ema50,latestChange,weeklyChange,monthlyChange
28th Jan	GRASIM	GRASIM	2839.1	55.23	54.54	60.57	textiles	2799.31	2798.04	-0.599	2.9	0.357
28th Jan	VEDL	VEDL	737.1	85.57	84.21	78.44	metals & mining	653.91	599.66	4.49	7.74	21.96
28th Jan	NCC	NCC	148.16	43.05	30.35	38.21	realty	150.14	162	4.98	4.47	-7.65
28th Jan	MRF	MRF	134935	23.35	34.21	51.93	auto	144104.61	148442.72	-0.644	-1.85	-11.72
28th Jan	MFSL	MFSL	1623.9	44.01	53.28	64.58	miscellaneous	1645.09	1653.04	3	1.56	-2.87
28th Jan	MAHSEAMLES	MAHSEAMLES	514.6	36.33	32.55	41.61	industrials	528.11	548.12	1.61	1.19	-8.33
28th Jan	RAMCOCEM	RAMCOCEM	1066.8	51.05	54.13	57.7	building materials	1067.63	1054.92	-0.42	1.12	0.965
28th Jan	LUPIN	LUPIN	2129.5	48.14	57.84	63.9	healthcare	2146.75	2107.78	-0.977	-0.36	0.948
28th Jan	LICHSGFIN	LICHSGFIN	519	44.58	38.95	44.64	financials	524.72	536.55	1.75	2.48	-3.81
28th Jan	TRENT	TRENT	3864	41.09	33.74	43.36	consumer discretionary	3957.75	4151.81	1.82	2.88	-9.7
28th Jan	KOTAKBANK	KOTAKBANK	412.4	37.44	45.86	54.56	bank	423.92	425.57	0.905	-2.46	-6.32
28th Jan	KIRLOSBROS	KIRLOSBROS	1519.4	40.02	34.73	47.92	industrials	1561.07	1635.06	2	1.93	-5.64
28th Jan	WHIRLPOOL	WHIRLPOOL	784.85	23.53	24.75	35.61	consumer discretionary	834.73	940.73	-0.343	-1.49	-12.71
28th Jan	KAJARIACER	KAJARIACER	883.65	24.1	26.46	40.13	building materials	973.87	1025.51	-1.96	-5.41	-8.76
28th Jan	JSWSTEEL	JSWSTEEL	1218.7	63.71	62.5	69.6	metals & mining	1173.96	1155.28	-0.27	4.16	4.63
28th Jan	INFY	INFY	1666.5	57.16	58.9	54.25	i.t	1645.03	1610.89	-0.963	-0.257	3.16
28th Jan	HINDZINC	HINDZINC	708.2	65.51	77.04	71.01	metals & mining	653.11	596.29	-2.61	1.36	15.63
28th Jan	HSCL	HSCL	448.65	38.09	45.31	53.14	chemicals	463.43	465.7	0.089	0.414	-8.04
28th Jan	HFCL	HFCL	64.51	48.52	41.77	38.83	telecom	64.51	67.06	5.84	5.58	-4.84
28th Jan	HEROMOTOCO	HEROMOTOCO	5512.5	40.21	51.82	60.42	auto	5653.07	5714.14	2.46	2.39	-4.48
28th Jan	HDFCBANK	HDFCBANK	932.7	38.48	40.9	54.23	bank	943.65	964.58	0.68	1.81	-5.9
28th Jan	KANSAINER	KANSAINER	226.19	42.09	40.99	37.76	building materials	230.57	233.44	0.395	-0.392	-3.93
28th Jan	GODREJIND	GODREJIND	993.8	45.89	39.85	50.4	chemicals	1003.41	1025.24	2.31	1.96	-0.858
28th Jan	GODFRYPHLP	GODFRYPHLP	2021.6	27.72	31.82	47.99	fmcg	2228.17	2519.61	0.213	1.22	-26.81
28th Jan	FINCABLES	FINCABLES	725.9	41.61	36.22	39.39	industrials	746.8	761.33	2.05	0.575	-3.17
28th Jan	EIDPARRY	EIDPARRY	900.5	31.07	37.9	52.17	fmcg	944.1	987.58	1.81	2.38	-12.97
28th Jan	DRREDDY	DRREDDY	1222.5	49.33	46.53	51.4	healthcare	1219.04	1235.8	-1.4	-1.06	-3.85
28th Jan	IDBI	IDBI	99.67	47.21	51.81	58.43	bank	100.98	100.47	2.52	2.31	-3.22
28th Jan	TITAN	TITAN	3975.2	40.81	58.25	60.55	consumer discretionary	4067.39	3978.67	-0.545	-1.16	-1.88
28th Jan	SAIL	SAIL	155.74	63.93	67.08	64.68	metals & mining	147.51	141.86	0.116	4.5	5.95
28th Jan	SBIN	SBIN	1063.5	69.35	78.66	75.87	bank	1022.44	989.56	0.983	3.3	8.28
28th Jan	CHENNPETRO	CHENNPETRO	849.85	50.76	52.81	58.43	energy	839.87	857.52	1.28	0.908	1.63
28th Jan	MRPL	MRPL	163.97	61.84	59.4	55.79	energy	151.08	151.2	4.87	5.51	7.85
28th Jan	IFCI	IFCI	57.86	56.92	54.38	54.81	financials	55.68	54.04	2.92	2.68	9.38
28th Jan	HINDPETRO	HINDPETRO	433.25	41.39	48.17	56.51	energy	446.78	454.69	3.31	4.44	-13.19
28th Jan	BHEL	BHEL	259.65	44.15	50.23	55.9	industrials	265.38	269.51	4.82	7.07	-9.67
28th Jan	DABUR	DABUR	515.75	52.65	51.96	48.41	fmcg	513.81	510.86	0.458	-0.626	2.41
28th Jan	CGPOWER	CGPOWER	581.95	43	35.02	47.6	industrials	594.32	636.58	9.67	5.98	-10.18
28th Jan	CRISIL	CRISIL	4620.7	52.81	46.94	50.07	financials	4584.25	4580.02	3.84	2.88	6.92
28th Jan	CIPLA	CIPLA	1328.4	22.89	29.28	43.64	healthcare	1411.52	1463.4	1.17	1.02	-12.1
28th Jan	EXIDEIND	EXIDEIND	321.15	25.95	26.05	42.02	auto	342.56	358.04	-0.65	-1.25	-11.33
28th Jan	CHAMBLFERT	CHAMBLFERT	441.35	45.94	37.68	47	chemicals	444.91	455.56	0.398	1.33	-8.45
28th Jan	CESC	CESC	142.95	25.44	35.81	47.79	power & utilities	154.7	162.41	1.79	1.79	-14.69
28th Jan	BLUESTARCO	BLUESTARCO	1701.5	39.4	41.68	53.33	consumer discretionary	1752.6	1780.8	2.04	0.2	-1.69
28th Jan	BEL	BEL	453	72.22	67.99	71.74	aerospace & defence	413.87	408.77	8.91	10.3	13.36
28th Jan	BEML	BEML	1819.1	54.63	46.21	51.42	aerospace & defence	1761.22	1823.08	10.07	10.56	-2.19
28th Jan	BATAINDIA	BATAINDIA	854.25	19.42	22.93	26.57	consumer discretionary	901.01	953.28	0.761	0.299	-9.41
28th Jan	BASF	BASF	3622	37.73	23.9	41.47	chemicals	3709.89	3915.68	2.03	-0.423	-8.49
28th Jan	ABREL	ABREL	1305.8	22.34	28.57	39.69	realty	1483.13	1602.8	2.91	1.33	-22.03
28th Jan	BALRAMCHIN	BALRAMCHIN	409.4	40.81	31.51	42.11	fmcg	420.31	436.48	1.1	-0.872	-7.88
28th Jan	BAJFINANCE	BAJFINANCE	935.15	39.84	43.33	58.01	financials	955.58	980.17	2.24	0.787	-5.23
28th Jan	ATUL	ATUL	6149	57.16	50.48	45.69	chemicals	5967.89	5987.72	5.3	5.54	0.13
28th Jan	ARE&M	ARE&M	841.65	29.3	27.92	41.28	auto	876.27	911.22	1.64	1.26	-7.47
28th Jan	AEGISLOG	AEGISLOG	705.45	48.43	45.3	52.58	services	702.31	726.97	5.61	8.31	-1.69
28th Jan	ABB	ABB	5043.5	53.22	45.21	44.85	industrials	4941.49	5052.65	7.14	7.43	-2.45
